,x1,x2,errors,class
134,10.237782021632624,10.018317418554,0,0
135,8.50526546405902,13.088727466783276,0,0
136,12.862487412941679,8.987854408333007,0,0
137,7.0937280784283185,8.060217609665969,1,0
138,10.421785693697725,11.560973154643355,0,0
139,10.021797725285346,5.886485397490067,0,0
140,10.42711050700258,7.871613443825013,0,0
141,10.228614756936485,7.827798240153961,0,0
142,11.647007329395556,9.718456300925855,0,0
143,11.424371794352565,10.19944090837289,0,0
144,11.035159141444591,11.985616941241666,0,0
145,9.026727476742108,7.270339709965134,0,0
146,8.648678043676469,12.009199196365145,0,0
147,13.086753805391531,9.844017839854187,0,0
148,9.04175401795666,10.99787736337371,0,0
149,11.934521560297746,9.699444827538253,0,0
150,8.094961113646805,10.344307018865475,0,0
151,8.727990516325757,9.055618587219264,0,0
152,10.353105826847225,7.746810403067503,1,0
153,12.921475060349607,10.624679307706954,0,0
154,6.224329113996977,13.670117298533967,1,0
155,13.270443834275877,10.880478531905757,0,0
156,11.722838281033873,11.169263301751208,0,0
157,10.170162517642673,12.55769322471329,0,0
158,8.565928685554542,10.59484868965442,0,0
159,10.41490821778133,11.060667155161081,0,0
160,12.685975356986201,11.087364058882148,1,0
161,7.398730561248712,9.31114222094108,0,0
162,8.541476050180584,9.218513485557233,0,0
163,9.602146801442927,13.224260357743777,0,0
164,11.260114234435491,8.763345448066051,0,0
165,9.757431193176883,10.894151514889492,0,0
166,8.800251528216869,9.445936131797856,0,0
167,9.719525667871027,10.171000512441486,0,0
168,10.395616527506034,12.140589649651492,0,0
169,7.797593635638136,10.501354671439199,0,0
170,11.197913120283626,9.40514662973277,0,0
171,11.123674556194622,11.755770881571157,1,0
172,9.718266474995996,9.026871302646837,1,0
173,12.823838260539626,9.936707619201943,1,0
174,8.443970857678181,9.448569396389116,0,0
175,7.925190225399575,8.627161544004498,0,0
176,7.788185832112249,9.433598163130691,1,0
177,7.181969661981794,10.128406667590845,0,0
178,8.98693915925485,10.729714090998591,1,0
179,11.196593014270526,10.494169941931863,0,0
180,11.383539112638145,7.927400182069171,0,0
181,10.166230563412277,10.874005753843745,0,0
182,10.571087611729844,8.972982690848143,1,0
183,11.673552915286637,10.209017945148348,0,0
184,6.098065070792983,9.703292095243903,0,0
185,9.726957131456443,9.638530768625223,0,0
186,9.045873972979733,9.686408833997506,1,0
187,7.273001051959723,10.228167625430007,1,0
188,10.871128463783108,11.297524389918333,0,0
189,9.388265234194964,10.402595643190622,0,0
190,10.350772424547808,12.758095788460613,0,0
191,7.86833666159196,8.244721055702042,0,0
192,8.539643226902871,9.811897697349846,0,0
193,8.543890937477116,8.936755770248128,0,0
194,10.267614895997815,11.551600403351863,0,0
195,8.23906236729221,10.404626988803331,0,0
196,8.164153680003356,10.95207284340636,0,0
197,10.728289898437627,8.59938579293565,1,0
198,9.779239149623915,9.680958531872227,0,0
199,7.120956646127716,7.68885033615355,0,0
200,9.498222836127619,11.399214219461404,0,0
201,8.94715950649632,7.163900111318249,0,0
202,11.134009907327926,12.439397075463333,0,0
203,8.817011875522546,7.653004871583229,0,0
204,12.18270833745734,7.3566135684301965,0,0
205,9.998200993611611,9.793536513187712,1,0
206,10.938074646096956,9.244802155289157,0,0
207,10.74776328349417,10.273216413170132,0,0
208,9.11824034965856,13.072851347369546,0,0
209,8.896389651258215,10.816487717801305,1,0
210,9.486613705890367,9.640949328334553,0,0
211,10.654029238066185,9.304535573532812,0,0
212,11.640841367115286,10.538539332102202,0,0
213,7.153067949155105,8.991838742875283,0,0
214,11.509876265970647,11.296366593718936,1,0
215,8.875946205598943,10.61603974385032,0,0
216,9.554034656620969,9.602909855877732,0,0
217,11.389292666992064,13.50626187665262,0,0
218,10.912472862232578,9.739733930683471,0,0
219,9.698907965382443,11.13017054509923,0,0
220,11.213792131258353,8.745002445962148,0,0
221,10.562594808417275,7.537345232547588,1,0
222,10.171021416051941,11.018285573869239,0,0
223,9.61239780198975,10.744873439723632,0,0
224,10.204635600224984,11.588608073041357,0,0
225,10.61026532810662,9.84576639854943,0,0
226,10.514160167611841,11.432548894761675,0,0
227,9.13672564844178,8.240618471150645,1,0
228,10.933477608661862,12.06212939083128,0,0
229,8.127091852595566,11.052668945253414,0,0
230,10.204771112407164,11.621580955832826,0,0
231,7.216914322845472,10.384169164787975,0,0
232,8.832140789745438,7.903316846909025,0,0
233,12.730884857623629,10.31261842726283,0,0
234,10.60306634134186,6.583390481020494,1,0
235,10.160716457259001,10.307201950817136,0,0
236,11.159328781810913,9.669813919959175,0,0
237,12.728094592857392,12.850178888336384,0,0
238,6.307348291388217,4.402263998743765,0,0
239,9.071959022001103,13.31084988979277,0,0
240,10.072014616053263,10.779832174591128,1,0
241,9.744219835377637,7.354342231526061,0,0
242,10.932535560292253,10.562575447016924,0,0
243,12.500922425787712,8.902981882183797,0,0
244,10.15759302545718,9.045259349863631,0,0
245,9.819653940526914,11.17638804202436,0,0
246,8.590582947988159,9.249218537167073,0,0
247,9.947760594766512,11.48289123749848,0,0
248,8.074025939592042,9.122047351670046,0,0
249,9.203866573973935,10.149954702647918,0,0
250,9.507948797883193,8.692397517877106,0,0
251,7.870499044946127,13.652462717491948,1,0
252,9.433606200851775,9.274911180632518,0,0
253,6.972784800064412,10.309159459713136,0,0
254,10.522424972708816,10.074109720343287,0,0
255,9.813163345671738,9.705955821469013,1,0
256,9.55992438612911,11.413977755509524,0,0
257,11.937987809295324,12.53109613779951,0,0
258,10.21134463649307,13.137166125035987,0,0
259,9.288024430057302,11.717344014857426,0,0
260,12.135610766475475,14.898367896031152,0,0
261,11.93318874827273,10.190539743248339,0,0
262,8.547268239458594,8.180403162511524,0,0
263,10.168018811829736,8.691951808903555,1,0
264,9.003459585857534,9.362904938478506,0,0
265,11.979710894517853,8.589955713776108,1,0
266,6.720275155056281,7.325112973451145,0,0
267,7.6262907235657345,9.922362509980216,0,0
268,8.013645978302659,9.660185478312895,0,0
269,10.390040361883813,7.820038989258373,0,0
270,11.184543560397408,10.88172462894522,0,0
271,10.241937777228754,10.526314696657659,0,0
272,10.588229825971375,12.53344331273923,0,0
273,8.177288225468587,5.638184626514787,0,0
274,9.648047002812879,11.010535131625701,0,0
275,10.138257865098918,10.90808115693491,1,0
276,10.100788617897738,8.324133034104317,0,0
277,8.932219392428873,12.311643427832934,0,0
278,10.72747243474877,13.42728522521054,0,0
279,9.692247555781542,11.61381492181696,1,0
280,9.121218146385822,12.371335441865401,0,0
281,10.971573922328858,10.935753740879996,0,0
282,8.766497360957645,11.145063024671211,0,0
283,9.247207723486964,10.162543073883084,0,0
284,7.844532257067723,12.730601403134392,0,0
285,10.385570370548411,8.788539556832635,1,0
286,9.374663595932597,7.316305039970293,0,0
287,9.176672240045878,9.950224215161864,1,0
288,9.558776061747826,8.155985417246104,1,0
289,9.879003813236022,12.312575256839624,1,0
290,10.631309574543105,9.592338084040886,0,0
291,9.194955559669282,9.572016852956516,0,0
292,10.063135174579644,6.85539363127857,1,0
293,9.71580867665044,11.274281960722737,0,0
294,10.458690523168348,10.415257748482775,0,0
295,10.460362387626022,10.321394606525345,0,0
296,7.747073874637087,13.168281305235311,0,0
297,8.768449620523926,11.278396169707728,0,0
298,10.685545128574805,10.97153128885364,0,0
299,10.5745660987953,12.496324440530522,0,0
300,9.620842543595105,8.932687814995253,0,0
301,10.08415973854457,8.237258886696289,0,0
302,9.659713324135422,9.852516669480428,0,0
303,11.263467648092302,13.697624560842545,1,0
304,9.492315714625587,5.969256378433436,0,0
305,9.891020673411948,9.02010493751476,0,0
306,9.130171717617701,10.880617892887777,0,0
307,8.932885742386295,10.060980872397353,0,0
308,9.717349124791362,12.74001875524581,0,0
309,10.395150942990586,8.36528509611626,0,0
310,10.414781970931703,7.885371631055893,0,0
311,9.619626070062436,9.968656622629108,0,0
312,11.02670994846829,9.96193114770889,0,0
313,6.912314734355467,11.360954539397262,0,0
314,9.520025468872921,10.399104717190335,0,0
315,10.437874980033467,13.724229854805241,0,0
316,11.041255227303852,7.631059980942595,1,0
317,9.047076377211559,9.077079244064366,0,0
318,9.09814213763488,7.550491439967695,0,0
319,9.934171032604853,8.641848173277943,1,0
320,8.474720406733415,10.284983985802954,1,0
321,8.879145763181283,9.713643593213137,0,0
322,7.8033437657480915,6.834658813718172,0,0
323,11.017356091653824,13.85146398507316,0,0
324,9.156063761671808,8.048649683476848,0,0
325,10.001927344278036,12.512790609515989,0,0
326,11.524609035212535,11.318234645440102,0,0
327,7.652810210184954,8.759465741444146,0,0
328,11.947673312530984,7.586191932766754,0,0
329,10.497431071901115,10.605389486971054,0,0
330,7.9531042644177745,6.251571087765155,0,0
331,11.426493010509793,9.03516280367836,1,0
332,7.688327917781108,6.820605907302807,0,0
333,8.640360511113872,11.538395584207166,0,0
334,6.093449788256434,11.826438992441586,1,0
335,11.40231262314411,10.780382405733583,0,0
336,10.512768857475038,9.252539652569604,0,0
337,12.175157902840652,11.984741871526616,0,0
338,12.476336484906845,8.235967321754512,0,0
339,11.10560730269197,10.63558165959702,1,0
340,13.011783761563319,10.510844240565422,0,0
341,8.135616234420787,9.662680480998374,0,0
342,11.534958697020208,7.726623846718461,0,0
343,10.822663041819517,10.849228351722934,1,0
344,11.355037968798749,9.15540734563285,0,0
345,8.444008598501405,8.234067906170017,0,0
346,8.950429726658584,7.963835018417785,0,0
347,9.780267988301167,8.830486231706264,0,0
348,10.565057010291659,9.147142120889667,0,0
349,13.355639078807094,11.714186165039193,0,0
350,7.908331178030228,9.569903276983965,0,0
351,7.7869532717588825,12.133930692041664,0,0
352,8.290918306107056,11.812143295642615,0,0
353,7.885391487431711,9.364353821598563,0,0
354,12.270523369488519,8.742823861599726,1,0
355,11.507911227582113,9.435273538672801,0,0
356,8.627261671105206,9.617886840101617,0,0
357,12.003980091095437,7.565285251805302,0,0
358,8.623542058108521,10.790127053011197,0,0
359,11.091681395113122,9.555235155153564,0,0
360,7.276992614721566,9.23841390634954,0,0
361,10.613605304643047,9.887466716514181,1,0
362,9.973695353484867,11.34035287385277,0,0
363,8.119044287605089,16.305938860578713,0,0
364,8.897661437462265,10.956018843230437,0,0
365,9.270147916471991,9.07302172343528,0,0
366,10.068405498914014,8.275057563641424,0,0
367,12.104882281854756,9.614803157745428,0,0
368,11.021057511104026,7.997952306901546,0,0
369,10.481868286080962,11.577258588697953,0,0
370,11.55428668084233,10.535299981494529,0,0
371,9.360933136656925,6.523003161736126,0,0
372,10.945079790971368,8.529246381877272,1,0
373,10.352461442236615,8.413855829842355,0,0
374,8.589369872904268,8.807203487049884,0,0
375,12.993875944899067,10.225220670558587,0,0
376,11.184072241589355,12.906166615145445,0,0
377,11.998349899212402,9.630165754745518,0,0
378,9.837970525875036,11.186066232410598,0,0
379,9.884705417731386,7.639387860015852,0,0
380,11.024972922338062,9.286503275823371,0,0
381,9.506866920870843,8.88549731090368,0,0
382,10.07114998862804,10.872940879628844,0,0
383,11.785504373308292,9.403394254680226,0,0
384,9.454386094983374,6.718850444422032,0,0
385,9.525203649054006,11.475563522890514,1,0
386,9.02406828368238,11.817985983955243,1,0
387,9.944875350068298,10.200188440658987,0,0
388,8.340477007652563,9.917711516766733,0,0
389,8.009194349372148,5.497394895233482,0,0
390,10.716926379021357,9.078462036879168,0,0
391,8.312218618215208,6.425133898982051,1,0
392,9.971703782645648,9.325042998416263,0,0
393,8.242753957904013,8.072898357955143,1,0
394,11.42795954436095,6.8925459620830765,1,0
395,10.206308338315065,10.16077254834378,1,0
396,10.891673543095859,11.313476546954902,0,0
397,9.761148643222127,8.518240616382036,0,0
398,13.226242457562678,8.29090563509087,0,0
399,10.076100383740133,9.690986331250297,0,0
400,9.51613336038849,11.116321588208047,0,0
401,8.75696505324747,8.32535252171422,1,0
402,11.550377039417192,12.705325146893326,1,0
403,8.797361411367554,10.124837548093085,0,0
404,10.988965890919289,9.22495777809429,0,0
405,7.986784523780731,9.003289951118912,0,0
406,9.730515561572522,10.033276053418549,0,0
407,8.234941667861227,10.548138021998176,0,0
408,10.993453024233295,10.851449112184024,0,0
409,11.631111798601365,10.271104891059375,0,0
410,10.12049851403247,9.244926233508016,0,0
411,8.408540032292759,7.076956039426911,0,0
412,9.46055609735809,12.112623384327598,0,0
413,12.269244021573234,13.117084243521331,1,0
414,8.915058289980372,7.8010970373989394,0,0
415,8.360566041732685,11.524186613883193,0,0
416,11.438235429420477,12.03384049641995,0,0
417,7.806402467894525,8.3619651668332,1,0
418,11.225727381668502,12.555476058720274,0,0
419,9.18526839255865,12.246320385719446,1,0
420,10.587966078186694,13.188982441009092,0,0
421,8.08122020601922,7.8823610756644396,0,0
422,6.316186985306873,10.520204697683868,0,0
423,8.217487127187908,10.571745108426772,1,0
424,10.927811855529004,10.286497096707855,0,0
425,9.519508633373757,8.014234563869055,0,0
426,9.74177170875684,9.897283731114934,1,0
427,12.178904520235562,8.058930363703322,0,0
428,11.143365801563563,12.047017347783083,0,0
429,11.033845205888852,10.300712157893551,0,0
430,11.731374063460708,6.052335787862842,0,0
431,9.305523934555216,8.95469941602831,0,0
432,10.701075231651586,12.641061046439916,0,0
433,9.695657152463209,12.368924956521832,0,0
434,7.364086394974943,11.645897325595252,0,0
435,9.584452471986948,6.719871519014113,1,0
436,9.227376235638458,8.037256734386753,0,0
437,10.763453764781591,8.348753819099748,1,0
438,11.189511020135742,9.76959463822766,1,0
439,11.78186597172797,11.17516798807599,1,0
440,9.707354439611397,9.121611834884487,0,0
441,8.794890400836177,9.2594786429546,1,0
442,10.032661502815031,11.793750216201007,0,0
443,9.497675580088567,7.454925047014164,0,0
444,11.415848946330552,9.58128803845749,0,0
445,12.269930823655091,12.895259367882918,1,0
446,8.100014551048705,10.574772851903226,0,0
447,8.262678325486506,8.958072723208492,0,0
448,9.811401466235724,11.384711548689088,0,0
449,9.655811009947548,8.899437315210097,0,0
450,10.856901116847137,11.11452008205204,0,0
451,8.571321816818294,9.376792055668503,0,0
452,8.914497122559007,8.38981870195034,0,0
453,8.663599008579437,11.322447020528255,0,0
454,9.532015137652856,15.249041934023541,1,0
455,9.398154747350997,7.327728006539658,0,0
456,9.49757844613092,7.828248632690781,0,0
457,10.99576084521131,12.58431588919508,0,0
458,9.84268051226641,10.46709961236808,0,0
459,10.948342200245419,10.325726973566562,0,0
460,7.7551474503154,8.234866965841164,1,0
461,13.380090539444469,9.674004455919743,0,0
462,8.573418745807402,10.96243018759489,0,0
463,8.54166500837342,9.248473633429768,0,0
464,13.407337608415215,11.260882968852044,0,0
465,11.256703363002986,10.208147396884664,0,0
466,11.897473587063537,8.853307038998121,0,0
467,9.599516863605341,11.980969715998963,0,0
468,9.97819272406115,9.926943786155906,0,0
469,10.453908042202123,9.669558133246655,0,0
470,10.259344468304928,10.069499099123794,1,0
471,7.716500926028684,7.950977597984849,0,0
472,10.644914863548472,5.8967967307879565,1,0
473,7.845455419217255,10.301498783173074,0,0
474,10.719113652503975,11.097606308655086,0,0
475,9.4094678699855,12.406590107824185,0,0
476,6.418427718936745,6.5931015935692745,0,0
477,10.631978029178432,10.779555096317397,0,0
478,10.611257278890488,8.972931763718357,1,0
479,9.874882961132876,13.14545064199136,0,0
480,7.656082783795801,9.521225188310215,0,0
481,8.289114060743332,11.80490186665354,0,0
482,10.28939229331281,9.885617593745225,1,0
483,8.056810465810923,10.010849706655705,0,0
484,11.785184802253726,9.951821309398088,0,0
485,10.492145952720128,10.473095049209483,0,0
486,9.794978236161683,8.052464428871325,0,0
487,7.89903698214174,8.951334229839059,0,0
488,7.283557295791801,12.628634967281625,0,0
489,8.209362470918798,12.276580232193389,0,0
490,10.004579384703804,9.40199825904248,1,0
491,9.997555804633443,10.342911307885258,0,0
492,8.447373430272316,9.423202519206232,0,0
493,11.210573066926534,9.257399297023188,0,0
494,10.941620247065613,10.492990727798691,0,0
495,9.960842475535445,12.222161440791346,0,0
496,8.959283568560206,11.010842950177842,0,0
497,12.080945014963476,12.469679014138077,0,0
498,10.768837597741909,11.514991778170554,1,0
499,10.784151653231207,11.95335352906893,1,0
500,9.123948567273493,8.45096517034933,0,0
501,13.744003070489274,12.471491546122218,0,0
502,10.083993299703579,9.923139866861382,0,0
503,10.640134289179244,7.315307064011495,1,0
504,8.644789433681002,9.68190514381163,0,0
505,9.96462278702196,12.366354081878121,1,0
506,11.4249217528403,10.396420448228849,1,0
507,9.855087359391774,8.294268790762134,0,0
508,8.694906493282987,9.586364921578193,0,0
509,9.98716852133089,9.564341653747935,0,0
510,10.465022484174936,9.106283007785374,0,0
511,9.316119820020301,9.324903117473006,0,0
512,8.52964666752677,7.663310033223132,0,0
513,10.272859450527957,11.025635303638747,0,0
514,9.393185483012441,7.976538779345558,1,0
515,10.189205147175871,10.619335607243674,0,0
516,9.625569429930103,8.088846947127973,0,0
517,10.077312926849244,6.4588381106869885,0,0
518,7.632385471947236,11.930169896857414,1,0
519,13.061269887996463,11.12922989555196,0,0
520,9.628319753379364,10.455759893152427,0,0
521,8.849331551884246,10.925086632983918,0,0
522,9.851036366074158,9.638284142051297,1,0
523,9.453396183964053,12.320870917191684,0,0
524,8.505353623231573,10.319758394900138,0,0
525,11.3540680444537,13.245184919359735,0,0
526,9.912598593399586,11.217514758572333,1,0
527,12.234032681439366,10.764714135957986,1,0
528,10.846399344814982,10.308288586174704,0,0
529,8.61964749925251,8.539370612145397,0,0
530,11.153158518229176,9.100519859580661,1,0
531,7.31595329087772,11.879902024808331,0,0
532,9.991845889382155,9.676995133079313,0,0
533,10.303529617705962,7.877374099558542,0,0
534,10.337323613931565,9.626513439758254,0,0
535,10.967342459523493,7.288380869939713,0,0
536,11.313194764709541,7.519737782909451,0,0
537,8.717922463642733,10.67648369196637,0,0
538,9.835424491771645,9.315454282980959,0,0
539,10.671104701177732,11.801417877276041,0,0
540,10.147989676446775,12.24011373776234,1,0
541,13.193371217645815,8.011718581743382,0,0
542,9.311046488653815,9.7786213689892,0,0
543,11.814203174745503,9.873432912139277,1,0
544,8.50646864693405,8.161245582135482,0,0
545,10.969928368320545,12.291668015472471,1,0
546,10.943891465526447,11.643325890607542,0,0
547,10.273621321422395,12.355845514822283,0,0
548,10.268254939540574,11.41637505643311,0,0
549,7.811877634431177,10.627905746753035,0,0
550,6.945682087993284,11.286977446656449,0,0
551,11.687752385256802,6.538498990762825,0,0
552,10.685769641476877,9.971087380701203,0,0
553,9.795534319591026,9.973519558176518,1,0
554,11.10360306064012,6.914129561286723,0,0
555,8.724689243216726,11.302159524577732,0,0
556,8.882306341360993,8.468776181251854,0,0
557,8.102270380366917,9.241323410246334,0,0
558,10.214559187459665,8.623453175028079,0,0
559,11.507380205663402,6.615010013044991,0,0
560,9.286050160602969,9.125315109234725,1,0
561,8.738532357713849,9.324016542580457,0,0
562,9.833556475594383,11.00707625167717,0,0
563,8.173238331488452,11.31435455699922,0,0
564,9.07897598485416,7.1680361405699236,0,0
565,10.609370081639199,9.729414309279441,0,0
566,9.76290119629155,7.562960637284798,0,0
567,8.194710756294064,9.971672682254527,0,0
568,12.357089536891701,11.396361116196417,0,0
569,10.611269157023939,12.762488457878366,0,0
570,7.865503372381742,11.827846585961328,0,0
571,7.600905849909127,10.608197029451292,0,0
572,12.63760530445888,8.00519582830134,1,0
573,9.005981134910641,5.9377487427869715,1,0
574,10.822453827323692,11.567067463712604,0,0
575,9.206420631475588,11.641631156683065,0,0
576,7.817736758117756,9.427783308346767,1,0
577,11.320752365982196,11.774727316890102,0,0
578,10.856099657912967,10.196824496711244,0,0
579,12.155504427964596,9.278226181577352,1,0
580,10.566580338308535,11.032401603655197,0,0
581,10.016353858851089,13.109807142729684,0,0
582,11.321395624698646,10.562589295071058,0,0
583,10.20459223828151,5.626055715834943,0,0
584,11.949321887866502,11.009523513112802,0,0
585,8.933883974854792,7.84669072202159,0,0
586,11.497975566790545,9.80883088787383,0,0
587,9.362405750915372,10.066277276065078,0,0
588,10.946833716497004,8.659725025904482,0,0
589,10.186940008583134,9.536112701225445,0,0
590,11.907464903715718,9.98214502874221,0,0
591,9.55662574987852,11.196724769143716,0,0
592,9.27215268595635,12.559942478591033,1,0
593,11.540881697480359,11.461866904916997,0,0
594,7.774213318042033,11.233868106053535,0,0
595,9.22379844979723,11.563947639137538,0,0
596,9.921161468254718,9.837763669927362,0,0
597,8.920106811950326,7.694803328828515,0,0
598,11.542786345755673,10.058410955030716,0,0
599,10.369953169367568,5.992442101098399,0,0
600,12.518401993317646,9.443028904299577,0,0
601,8.75887768640621,10.432845671459841,0,0
602,9.540151118739663,12.25137637831583,0,0
603,11.753303363278254,10.806838800685327,0,0
604,11.522358934805139,9.06323666532799,1,0
605,9.829702915101095,13.160114442953018,0,0
606,9.616077128300972,9.225828888308758,0,0
607,10.64579286025796,11.62862649886763,0,0
608,9.627340277961409,9.648491614568488,1,0
609,10.061250125734006,9.619366962085117,0,0
610,12.073623535805835,11.69263908163085,0,0
611,8.994942854291232,9.648642647441648,0,0
612,9.900975616515773,11.594744636312724,0,0
613,9.543289976250277,13.511270916909595,0,0
614,10.044267325087763,9.334361405996441,0,0
615,13.605068824051278,11.57501623276506,1,0
616,9.026441957187496,11.335319461613112,0,0
617,10.43269604512304,10.02961442665249,0,0
618,11.470585592138239,10.163585902831793,0,0
619,9.287493718617657,8.503398486100377,0,0
620,11.896684335551873,9.592764872265198,0,0
621,9.379912519932418,9.547829088057812,0,0
622,10.983311270509121,11.113585230268129,0,0
623,9.001255385114138,13.259388812903365,0,0
624,10.128363878784162,13.166596420801726,1,0
625,8.047174979752192,13.718176418675796,1,0
626,9.967337356517119,9.425498253881557,0,0
627,9.825916422346998,16.357147768202022,0,0
628,10.016171520574776,11.258986166479168,1,0
629,10.221047674096983,13.18500901549325,0,0
630,7.804917666714653,8.695254183564932,0,0
631,10.166561816944926,10.40854930098137,1,0
632,10.098515203438978,6.602942912865703,0,0
633,10.332304274293184,8.582586446160482,0,0
