,x,y,label,clusters,new_clusters,true_class,predicted_class,errors
39,-0.47015376530249375,-7.912601822124028,1,0,-1,0.0,1.0,1.0
40,-6.8013449725069375,1.5729560505340623,0,0,-1,0.0,0.0,0.0
41,-3.5111185344294196,-8.001273236768823,2,0,-1,0.0,1.0,1.0
42,0.7592295468894497,-8.09565981382794,1,0,-1,1.0,1.0,0.0
43,-7.173925283720426,0.12174970688534786,0,0,-1,1.0,0.0,1.0
44,-6.8046396653703685,-0.9191964251943567,0,0,-1,0.0,1.0,1.0
45,-1.9995850687041574,-7.419371735007245,1,0,-1,1.0,0.0,1.0
46,-6.8118786745450555,1.3127316786329286,0,0,-1,0.0,1.0,1.0
47,-3.7091563131265235,-7.453272684057909,2,0,-1,1.0,1.0,0.0
48,-0.561400597572828,-7.51925323160309,1,0,-1,1.0,1.0,0.0
49,1.5450777902271837,-6.311462333631885,1,0,-1,1.0,1.0,0.0
50,-4.085664398469304,4.945036346564002,3,0,-1,1.0,1.0,0.0
51,1.8456648779704414,-7.125872708959892,1,0,-1,1.0,1.0,0.0
52,-4.514283424370873,-7.076376006251694,2,0,-1,1.0,0.0,1.0
53,-3.80863623525496,3.841425911497839,3,0,-1,1.0,0.0,1.0
54,-2.644865527295325,7.170067506733643,3,0,-1,0.0,0.0,0.0
55,0.41306600103538826,-7.300851201290363,1,0,-1,1.0,0.0,1.0
56,-6.728410138854851,1.0263264725201275,0,0,-1,1.0,0.0,1.0
57,-7.51345250936794,-1.1940213151080463,0,0,-1,1.0,0.0,1.0
58,-4.877738613228168,3.9648741175036157,3,0,-1,1.0,1.0,0.0
59,-7.850979424227031,-0.7379988254736614,0,0,-1,0.0,1.0,1.0
60,-4.934687118697045,3.7511854883582445,3,0,-1,0.0,1.0,1.0
61,-2.8473883762223555,-7.276676776821956,2,0,-1,1.0,1.0,0.0
62,-5.965074022057121,2.0060218986019445,0,0,-1,0.0,1.0,1.0
63,-0.09477681805271929,-6.6492019860633675,1,0,-1,0.0,1.0,1.0
64,-5.095986031887593,4.250820561154313,3,0,-1,1.0,1.0,0.0
65,-5.552747614073607,-7.770098562620481,2,0,-1,1.0,0.0,1.0
66,-8.957999765652906,0.3857687973552575,0,0,-1,1.0,0.0,1.0
67,-5.868145998163208,1.2646633127981248,0,0,-1,0.0,0.0,0.0
68,-4.841353863088464,3.782130399071495,3,0,-1,1.0,1.0,0.0
69,-0.3080546440010489,-6.756484570868589,1,0,-1,1.0,0.0,1.0
70,-3.895887607833901,-8.344645812367649,2,0,-1,1.0,1.0,0.0
71,-2.5722781237299097,4.130123017732343,3,0,-1,1.0,1.0,0.0
72,-1.4283951900488032,-9.21574623688762,1,0,-1,0.0,0.0,0.0
73,-5.941446927017543,-7.968320579809748,2,0,-1,1.0,1.0,0.0
74,-2.3992243784567218,-8.388686895803533,1,0,-1,0.0,1.0,1.0
75,-4.286559107541429,5.18448820457063,3,0,-1,1.0,0.0,1.0
76,-2.6302311536705965,4.657910715980947,3,0,-1,1.0,0.0,1.0
77,-0.024787782290982968,-8.417701464602002,1,0,-1,1.0,0.0,1.0
78,-8.945024278333392,0.2366644472428527,0,0,-1,1.0,1.0,0.0
79,-7.652195460193681,0.3155699463242463,0,0,-1,1.0,0.0,1.0
80,-6.105137461298085,-8.416967869974194,2,0,-1,1.0,0.0,1.0
81,-8.578315553701328,1.3642175792752615,0,0,-1,1.0,1.0,0.0
82,-6.788385315032419,-0.7535682705261983,0,0,-1,1.0,1.0,0.0
83,-2.993238750022177,-8.508831616011207,2,0,-1,1.0,0.0,1.0
84,-0.10055398352688819,-8.941130487329678,1,0,-1,0.0,1.0,1.0
85,-2.04929254074752,-9.672197517890064,1,0,-1,1.0,1.0,0.0
86,-6.677851005748061,0.3310821579695575,0,0,-1,1.0,1.0,0.0
87,0.31780606184505034,-7.411002537696129,1,0,-1,0.0,0.0,0.0
88,-7.875673134952646,0.07295982194304729,0,0,-1,0.0,0.0,0.0
89,-0.7903107812868586,-7.716560618443491,1,0,-1,0.0,0.0,0.0
90,-0.43527332633319316,-7.997012576509063,1,0,-1,1.0,1.0,0.0
91,0.5357272239927273,-9.080161511049823,1,0,-1,1.0,1.0,0.0
92,-5.503055789260567,-0.38194485529482947,0,0,-1,1.0,1.0,0.0
93,0.6995778729922991,-6.514622348872406,1,0,-1,0.0,1.0,1.0
94,-0.1589841765166155,-7.48059998565794,1,0,-1,1.0,1.0,0.0
95,-7.737867182703347,1.16885510285719,0,0,-1,1.0,1.0,0.0
96,-7.3094285540511885,1.7769968869886241,0,0,-1,1.0,0.0,1.0
97,-0.44659566338082907,-8.520035955556112,1,0,-1,1.0,1.0,0.0
98,-4.622608406637885,-6.152338360524734,2,0,-1,1.0,1.0,0.0
99,0.011531802890201587,-8.962927617094426,1,0,-1,1.0,1.0,0.0
100,-5.833254758103593,0.3669388056724109,0,0,-1,1.0,0.0,1.0
101,-3.905874611309888,4.450478844747233,3,0,-1,1.0,0.0,1.0
102,0.9853443552587122,-7.3298947381141835,1,0,-1,1.0,1.0,0.0
103,0.12831151283338021,-8.226637567082678,1,0,-1,0.0,1.0,1.0
104,0.4926212616003599,-7.089316841176624,1,0,-1,1.0,1.0,0.0
105,-5.194033605904579,4.9978113584815445,3,0,-1,1.0,1.0,0.0
106,-2.633581994367742,-7.146716675859673,2,0,-1,1.0,1.0,0.0
107,0.5704002438671755,-7.1854207326213,1,0,-1,1.0,1.0,0.0
108,-7.786908149981364,0.7053178481402035,0,0,-1,1.0,1.0,0.0
109,-7.42466835201876,0.5969347840004057,0,0,-1,1.0,1.0,0.0
110,-4.3011172794493975,-9.286023221967831,2,0,-1,0.0,0.0,0.0
111,-0.332334682130278,-8.926104028574084,1,0,-1,1.0,1.0,0.0
112,-8.213768499559409,-0.004079790695695751,0,0,-1,1.0,1.0,0.0
113,-5.439896324466879,4.5714275454079125,3,0,-1,1.0,1.0,0.0
114,1.0216356657391505,-6.07685198015234,1,0,-1,1.0,0.0,1.0
115,-4.402681276849464,3.989458190392614,3,0,-1,0.0,1.0,1.0
116,-3.8504220634199346,-6.05188016964599,2,0,-1,0.0,1.0,1.0
117,-3.129213460947888,-6.600858124462103,2,0,-1,1.0,1.0,0.0
118,-0.07997266626459365,-7.018839900772966,1,0,-1,1.0,0.0,1.0
119,-6.733904175134667,-1.0290880235170996,0,0,-1,1.0,0.0,1.0
120,-4.564958488403284,5.951334824138504,3,0,-1,1.0,1.0,0.0
121,-5.678620847578947,4.732552741593635,3,0,-1,1.0,0.0,1.0
122,-1.305671118274702,-8.001031587300833,1,0,-1,1.0,1.0,0.0
123,0.39609001054332293,-7.715220783942275,1,0,-1,1.0,1.0,0.0
124,0.8638770912491094,-7.787588085710179,1,0,-1,1.0,0.0,1.0
125,-3.0757665203110145,-8.150870883064503,2,0,-1,1.0,0.0,1.0
126,-8.566482995249894,0.5906539432171962,0,0,-1,1.0,0.0,1.0
127,-3.1925847309459523,-7.222826143532646,2,0,-1,0.0,0.0,0.0
128,0.5972493036241607,-8.225109523815373,1,0,-1,1.0,0.0,1.0
129,-3.1529907264866295,-8.482884248808253,2,0,-1,1.0,1.0,0.0
130,-4.271997772768344,-8.251934562912432,2,0,-1,1.0,0.0,1.0
131,-4.054364386683825,-7.500637289392872,2,0,-1,1.0,1.0,0.0
132,-0.5018765546378814,-8.726713442803625,1,0,-1,1.0,0.0,1.0
133,-1.734443666087591,-6.032984981865681,2,0,-1,1.0,1.0,0.0
134,-2.047338139496129,-8.268263201735667,1,0,-1,0.0,0.0,0.0
135,-3.529086252370225,4.288053230041215,3,0,-1,1.0,0.0,1.0
136,-8.311563421156372,1.0769295319448897,0,0,-1,1.0,1.0,0.0
137,-3.262968786066448,4.5970795802456434,3,0,-1,1.0,0.0,1.0
138,-1.245599246591084,-8.495416140912672,1,0,-1,0.0,0.0,0.0
139,-3.3780713780258855,-5.366433692863379,2,0,-1,1.0,1.0,0.0
140,-3.9001759809547414,-8.498338979366592,2,0,-1,1.0,1.0,0.0
141,-6.516657955982344,0.32679248295237795,0,0,-1,1.0,0.0,1.0
142,-0.8508666875613003,-7.489442764181104,1,0,-1,1.0,1.0,0.0
143,0.045821478659404835,-8.039012260976692,1,0,-1,1.0,1.0,0.0
144,-4.081644825125271,-6.159904919590145,2,0,-1,1.0,1.0,0.0
145,-3.6349425770149364,-9.695471573839379,2,0,-1,1.0,1.0,0.0
146,0.2597546404932203,-7.796082742287845,1,0,-1,1.0,1.0,0.0
147,-3.6610627688033768,3.4326671819470653,3,0,-1,1.0,0.0,1.0
148,-9.993749806719626,1.8561843233108752,0,0,-1,1.0,1.0,0.0
149,-4.559318770926247,3.4013959067129678,3,0,-1,1.0,1.0,0.0
150,-2.0045731339672503,-9.215220881161718,2,0,-1,1.0,0.0,1.0
151,-4.724944274335419,3.869846260023289,3,0,-1,1.0,0.0,1.0
152,0.3059904520983938,-8.520987181159075,1,0,-1,1.0,0.0,1.0
153,-0.44213320691129476,-9.349821813508742,1,0,-1,1.0,0.0,1.0
154,-2.3291603968140087,4.687766635161015,3,0,-1,1.0,0.0,1.0
155,0.04442685984662692,-8.00537688665861,1,0,-1,1.0,0.0,1.0
156,-4.800868231907332,4.963288070770688,3,0,-1,1.0,0.0,1.0
157,-0.06405961379139866,-7.529804990395067,1,0,-1,0.0,0.0,0.0
158,-4.067375646473778,-6.85432406232328,2,0,-1,0.0,1.0,1.0
159,-4.796901833474144,4.216609196546617,3,0,-1,1.0,1.0,0.0
160,-4.456074146907282,-7.9350036390608585,2,0,-1,0.0,0.0,0.0
161,-4.933576542236283,-0.9488774546794845,0,0,-1,0.0,1.0,1.0
162,-7.269546635983667,1.34158427784799,0,0,-1,1.0,1.0,0.0
163,-7.49811039478927,0.5723535133431631,0,0,-1,1.0,0.0,1.0
164,-4.57903855331239,3.634074946408395,3,0,-1,1.0,1.0,0.0
165,-4.568834235631112,-9.763924458806361,2,0,-1,0.0,1.0,1.0
166,-0.8750974795326161,-8.00447046296361,1,0,-1,1.0,1.0,0.0
167,-4.142720897661,-8.27460993822502,2,0,-1,1.0,1.0,0.0
168,-4.425843274880112,5.534042008512351,3,0,-1,1.0,0.0,1.0
169,-1.5920847302912824,-8.98496592187906,2,0,-1,1.0,1.0,0.0
170,-4.978755753360009,-8.336326101742562,2,0,-1,1.0,1.0,0.0
171,-2.917840757711927,4.951691113132203,3,0,-1,0.0,1.0,1.0
172,0.28339872012159906,-9.340733686443285,1,0,-1,1.0,1.0,0.0
173,-3.129403660703636,5.489252793434412,3,0,-1,1.0,1.0,0.0
174,-1.2197366808524568,-7.374870086844675,1,0,-1,1.0,0.0,1.0
175,-6.367104858597372,-1.2940290311644103,0,0,-1,0.0,0.0,0.0
176,-4.46419888964189,-6.386439127833858,2,0,-1,1.0,1.0,0.0
177,-3.4062665594754953,-8.884440874440113,2,0,-1,0.0,1.0,1.0
178,-6.257989308220594,1.0666644942428851,0,0,-1,1.0,1.0,0.0
179,-8.114155159275253,0.15412877438199662,0,0,-1,0.0,1.0,1.0
180,-7.995640738827783,1.7945671800783545,0,0,-1,1.0,0.0,1.0
181,-1.182831584861324,-6.584514438673112,1,0,-1,1.0,1.0,0.0
182,-4.402718672610637,-8.60727215379866,2,0,-1,0.0,0.0,0.0
183,0.03106999380599751,-8.03787851374226,1,0,-1,0.0,0.0,0.0
184,0.9480275586514042,-8.672490566966493,1,0,-1,1.0,0.0,1.0
185,-3.1987150338087664,5.261496448273175,3,0,-1,1.0,1.0,0.0
186,-3.1915781790444253,-10.932981059452995,2,0,-1,1.0,0.0,1.0
187,-2.7068229381269147,-7.08980972871144,2,0,-1,1.0,1.0,0.0
188,-0.6398814614010351,-6.418577184796785,1,0,-1,1.0,1.0,0.0
189,-0.5776616200502441,-8.759283885137206,1,0,-1,1.0,0.0,1.0
190,-9.518076894781315,-0.5898521927804763,0,0,-1,1.0,0.0,1.0
191,0.2737684671701024,-8.372030596839556,1,0,-1,0.0,1.0,1.0
192,-3.707112096203791,-7.512032027673559,2,0,-1,1.0,0.0,1.0
193,-3.291555220431637,4.103237567182339,3,0,-1,0.0,1.0,1.0
194,0.8259921522076874,-7.979047630192769,1,0,-1,1.0,0.0,1.0
195,-4.054955997124902,-7.631310204510528,2,0,-1,1.0,1.0,0.0
196,-8.111742987280945,0.7418488143011883,0,0,-1,1.0,1.0,0.0
197,-4.308632219006002,3.2723034483693434,3,0,-1,1.0,1.0,0.0
198,-6.8185001475365326,-1.2027740242204281,0,0,-1,1.0,0.0,1.0
199,-3.9154666510933986,-10.080659378860043,2,0,-1,1.0,0.0,1.0
200,-8.044120844684802,-0.6487986862234649,0,0,-1,0.0,1.0,1.0
201,-5.547464503808259,3.2245474287000304,3,0,-1,1.0,0.0,1.0
202,-4.607977107072568,-6.976978692611772,2,0,-1,1.0,1.0,0.0
203,-0.36281320396342887,-6.278897615956044,1,0,-1,0.0,1.0,1.0
204,-4.095192193996763,-6.02067907080726,2,0,-1,1.0,1.0,0.0
205,-8.076001337891464,0.13470295264477836,0,0,-1,1.0,1.0,0.0
206,-6.895987170525878,0.35247202200549543,0,0,-1,0.0,1.0,1.0
207,0.3014776633723383,-6.106673892840103,1,0,-1,1.0,1.0,0.0
208,-0.9425357600366426,-8.571428885982595,1,0,-1,0.0,1.0,1.0
209,-9.349578785092145,0.8852857346294841,0,0,-1,1.0,1.0,0.0
210,-0.994643939684857,-6.2716110713442745,1,0,-1,1.0,1.0,0.0
211,-5.76107513205481,-8.258647809028206,2,0,-1,0.0,0.0,0.0
212,-4.969182153813439,-9.282097896163798,2,0,-1,1.0,0.0,1.0
213,-3.2393233866618028,5.526442628077043,3,0,-1,1.0,1.0,0.0
214,-3.753824586753827,-8.855919786025884,2,0,-1,1.0,0.0,1.0
215,0.05257346114966943,-6.663371075227713,1,0,-1,1.0,0.0,1.0
216,-0.24436319010659974,-8.7134598992186,1,0,-1,1.0,0.0,1.0
217,-8.256302479719645,1.1568482286857662,0,0,-1,1.0,0.0,1.0
218,-4.042352900512864,4.806557324656811,3,0,-1,1.0,0.0,1.0
219,0.24149336531231658,-9.814070868467816,1,0,-1,1.0,1.0,0.0
220,-4.464574686784132,5.640477151645946,3,0,-1,1.0,0.0,1.0
221,-0.8140465055552963,-8.816659698256457,1,0,-1,0.0,1.0,1.0
222,-1.947118783369582,-7.613983952086005,2,0,-1,1.0,1.0,0.0
223,-3.406379705617856,-7.357280874988701,2,0,-1,1.0,0.0,1.0
224,-6.833536100707422,1.8328659231913038,0,0,-1,1.0,1.0,0.0
225,-0.06468200491876755,-8.239463120532978,1,0,-1,1.0,0.0,1.0
226,-4.580908775903139,-7.532155573646675,2,0,-1,1.0,1.0,0.0
227,-3.6390908765250645,4.897331018035583,3,0,-1,0.0,1.0,1.0
228,0.27937947056350954,-9.28104582284105,1,0,-1,1.0,0.0,1.0
229,-8.10785887582362,-0.1330589061592592,0,0,-1,1.0,0.0,1.0
230,-7.033978077820479,2.210702293584708,0,0,-1,1.0,1.0,0.0
231,-3.3175927759949064,3.1419987380864085,3,0,-1,0.0,0.0,0.0
232,-4.151355648917686,5.407828913526315,3,0,-1,0.0,0.0,0.0
233,-6.941940808837055,0.29578176689546165,0,0,-1,1.0,1.0,0.0
234,-3.7391088694763766,-6.8115058085338465,2,0,-1,0.0,0.0,0.0
235,-0.4656146639813639,-6.385045427332751,1,0,-1,1.0,1.0,0.0
236,-9.19317997176433,0.9371476997498254,0,0,-1,0.0,1.0,1.0
237,-1.7964845132067553,-8.068178065261124,2,0,-1,1.0,0.0,1.0
238,-3.8733057371200763,5.367430039905005,3,0,-1,1.0,1.0,0.0
239,-4.412730528729384,-7.684043771447666,2,0,-1,1.0,1.0,0.0
240,-4.098516828002037,2.5277880552783407,3,0,-1,0.0,1.0,1.0
241,-3.943182940235762,5.786707875090126,3,0,-1,1.0,0.0,1.0
242,-4.754935197955399,3.2673313111349236,3,0,-1,1.0,0.0,1.0
243,-0.1387899737695275,-7.970354827321956,1,0,-1,1.0,1.0,0.0
244,-1.2348885814912145,-6.900273777722486,2,0,-1,1.0,1.0,0.0
245,-3.6524526659030494,3.8676618990836555,3,0,-1,1.0,0.0,1.0
246,-2.0381087796233217,-8.129499163026923,1,0,-1,1.0,1.0,0.0
247,-3.927394836636346,-6.653118027337003,2,0,-1,0.0,0.0,0.0
248,-4.16658756882219,4.328908596143652,3,0,-1,1.0,1.0,0.0
249,-4.475791985247156,5.143719592666635,3,0,-1,1.0,1.0,0.0
250,-9.142006822480353,0.8346708899527042,0,0,-1,0.0,1.0,1.0
251,-9.191024028089592,0.12754048568831927,0,0,-1,1.0,1.0,0.0
252,-2.9413275957914933,-6.547569547719001,2,0,-1,0.0,1.0,1.0
253,-0.46740555741548473,-7.363427071219547,1,0,-1,1.0,1.0,0.0
254,-4.444085297204658,-9.412404293597772,2,0,-1,0.0,0.0,0.0
255,-0.3822855756797035,-7.715515999149102,1,0,-1,0.0,0.0,0.0
256,-0.7478758258970618,-7.302831299076855,1,0,-1,0.0,1.0,1.0
257,0.8944741006173127,-7.301319154022611,1,0,-1,0.0,1.0,1.0
258,-4.877844623033665,4.043896820077547,3,0,-1,0.0,1.0,1.0
259,-5.306788597401351,4.950634675059939,3,0,-1,1.0,1.0,0.0
260,-3.2257405697243224,-7.027141913092419,2,0,-1,1.0,0.0,1.0
261,-6.756507782781009,0.27416952011635154,0,0,-1,1.0,1.0,0.0
262,-3.292167849340278,-7.932399654308283,2,0,-1,1.0,1.0,0.0
263,-7.478837435365826,-1.8462626010803738,0,0,-1,1.0,0.0,1.0
264,-2.836935799478767,4.099719092267104,3,0,-1,1.0,1.0,0.0
265,0.6521427771210073,-5.6689706867783105,1,0,-1,1.0,0.0,1.0
266,-3.519334700707967,-7.458263317172173,2,0,-1,1.0,1.0,0.0
267,-6.000240995177115,3.634096895794556,3,0,-1,1.0,0.0,1.0
268,-5.111346410558943,3.3582563262438194,3,0,-1,1.0,1.0,0.0
269,-7.242065660217446,-1.7107959398568386,0,0,-1,1.0,1.0,0.0
270,-0.6735133672578274,-8.329986461737215,1,0,-1,0.0,0.0,0.0
271,-1.9881622697615176,-7.7336009314914556,2,0,-1,1.0,1.0,0.0
272,-7.659246314460771,0.25933994393028825,0,0,-1,1.0,1.0,0.0
273,-3.519595322273067,-8.652720287065646,2,0,-1,1.0,0.0,1.0
274,-0.0747198811898078,-9.192247840542365,1,0,-1,0.0,0.0,0.0
275,-6.884196252687911,-1.5630436264455105,0,0,-1,1.0,1.0,0.0
276,-3.2882822265638483,-7.09599487370491,2,0,-1,1.0,1.0,0.0
277,-4.269993670397846,-9.077642282249716,2,0,-1,1.0,1.0,0.0
278,-3.3967092423831193,3.9850798300369603,3,0,-1,1.0,1.0,0.0
279,-3.5073025985647215,2.268936510531543,3,0,-1,0.0,1.0,1.0
280,-3.2497465799956746,4.342486717359385,3,0,-1,1.0,1.0,0.0
281,-2.3645282321271335,-7.496086682268046,1,0,-1,1.0,1.0,0.0
282,-10.431248157430524,-0.66222729692416,0,0,-1,0.0,1.0,1.0
283,-3.942617779902936,4.104756902748035,3,0,-1,1.0,1.0,0.0
284,-7.08853960703321,0.7919479455770494,0,0,-1,0.0,1.0,1.0
285,1.3979808442675676,-7.5826324815365815,1,0,-1,1.0,1.0,0.0
286,-4.8822066030997116,4.735295514823236,3,0,-1,1.0,1.0,0.0
287,-3.416994370576063,-7.93725322071324,2,0,-1,0.0,0.0,0.0
288,-6.4606684839967645,0.696246749647579,0,0,-1,0.0,0.0,0.0
289,-2.0719939306547177,-7.501075762585375,2,0,-1,0.0,1.0,1.0
290,-5.707562842678978,4.7675668809693,3,0,-1,1.0,0.0,1.0
291,-3.9843705534462965,4.509325141281218,3,0,-1,0.0,1.0,1.0
292,-4.630402119666852,3.5589969872654392,3,0,-1,1.0,0.0,1.0
293,-3.183229581325589,-7.489201047051793,2,0,-1,1.0,0.0,1.0
294,-3.6030637614506094,-8.222989466701225,2,0,-1,0.0,1.0,1.0
295,-5.116109314223359,4.2008002704405465,3,0,-1,0.0,1.0,1.0
296,-7.697681983172911,-0.446636658264015,0,0,-1,0.0,0.0,0.0
297,-1.7592221303155173,4.397590949450775,3,0,-1,1.0,1.0,0.0
298,-3.4742747082955887,-8.947701786082764,2,0,-1,1.0,0.0,1.0
299,-4.405128060839047,-6.697189543557432,2,0,-1,1.0,0.0,1.0
300,-5.079195219879972,3.474148573179491,3,0,-1,0.0,0.0,0.0
301,-5.153346262837094,5.574435697537286,3,0,-1,1.0,0.0,1.0
302,1.0286180463409131,-7.355081517176092,1,0,-1,1.0,1.0,0.0
303,-6.479667809003454,-1.0612802950396327,0,0,-1,1.0,1.0,0.0
304,-8.830201776322701,1.497017770553917,0,0,-1,1.0,0.0,1.0
305,-8.912689583720658,0.7213876300430735,0,0,-1,1.0,1.0,0.0
306,-3.653884535991871,5.3786347955834195,3,0,-1,1.0,1.0,0.0
307,-3.429621905562734,5.244310873803233,3,0,-1,1.0,0.0,1.0
308,-0.06650822535521381,-7.829272605426922,1,0,-1,0.0,1.0,1.0
309,-4.409891105696341,-7.159181517981392,2,0,-1,1.0,1.0,0.0
310,-1.0758974406194897,-5.952877020622445,1,0,-1,1.0,1.0,0.0
311,-4.158223457420435,-7.093165661847423,2,0,-1,0.0,1.0,1.0
312,-7.314099074749358,0.7541851526691059,0,0,-1,1.0,1.0,0.0
313,-7.232251388479228,1.7110475344266483,0,0,-1,0.0,0.0,0.0
314,-3.1444342012787976,-8.739126300349643,2,0,-1,0.0,0.0,0.0
315,-1.0153961952893287,-8.690148070909919,1,0,-1,1.0,1.0,0.0
316,-1.2719762830547452,-5.772279803786121,1,0,-1,0.0,0.0,0.0
317,-2.5897711260859206,-6.676599110824426,2,0,-1,1.0,1.0,0.0
318,-4.341411011596973,4.547165928769496,3,0,-1,1.0,0.0,1.0
319,-5.622470572244529,-8.640750709007857,2,0,-1,1.0,1.0,0.0
320,-7.776079145911052,2.309917157364814,0,0,-1,1.0,1.0,0.0
321,-8.9547956386009,0.0628120574666835,0,0,-1,1.0,0.0,1.0
322,-3.8626927800862907,5.00735566557256,3,0,-1,0.0,1.0,1.0
323,-7.462793968629792,1.5261873434731503,0,0,-1,1.0,1.0,0.0
324,-4.0518989706951185,-8.623108072422692,2,0,-1,0.0,1.0,1.0
325,-4.6889161075883585,4.281971871611217,3,0,-1,0.0,1.0,1.0
326,-3.095334038514252,-7.7905809512077075,2,0,-1,1.0,1.0,0.0
327,-0.6520888567944672,-7.622761499799904,1,0,-1,1.0,0.0,1.0
328,-6.911817784293701,1.6202751027673983,0,0,-1,1.0,0.0,1.0
329,-2.0083800232536992,4.52765494504773,3,0,-1,1.0,0.0,1.0
330,-2.6585172758530513,5.099782541876946,3,0,-1,1.0,0.0,1.0
331,-5.776537515481156,-8.586102015049747,2,0,-1,1.0,1.0,0.0
332,-7.680564269437814,-1.9761604302641667,0,0,-1,1.0,1.0,0.0
333,-4.104800038536867,4.991064309804811,3,0,-1,0.0,1.0,1.0
334,-5.103441771929686,4.737484992247994,3,0,-1,1.0,0.0,1.0
335,1.1535691709010745,-8.766924029153484,1,0,-1,0.0,0.0,0.0
336,-1.1692728218928585,-8.207009766408836,1,0,-1,1.0,0.0,1.0
337,-2.1929452029680387,-6.709819675589351,1,0,-1,1.0,1.0,0.0
338,-3.710227736098553,-8.170936927709947,2,0,-1,1.0,0.0,1.0
339,-8.407485632306548,0.9281474638179475,0,0,-1,1.0,0.0,1.0
340,-4.642339056609279,5.146305460453842,3,0,-1,1.0,0.0,1.0
341,-5.82727034255188,-7.373822927881327,2,0,-1,0.0,1.0,1.0
342,-6.519784781451729,-1.6433958212527964,0,0,-1,0.0,1.0,1.0
343,-7.4651392543391095,1.2947603674123576,0,0,-1,1.0,0.0,1.0
344,-8.000395478062782,0.22866138265824748,0,0,-1,1.0,1.0,0.0
345,-8.378883916371622,-0.9174905742472077,0,0,-1,1.0,0.0,1.0
346,-5.7363947491110805,4.193879406839998,3,0,-1,1.0,0.0,1.0
347,-4.9100553205897945,-8.572958052814917,2,0,-1,1.0,1.0,0.0
348,-0.1352991665100276,-8.42177387998145,1,0,-1,0.0,1.0,1.0
349,-8.419715694504491,-0.6536986564225769,0,0,-1,1.0,1.0,0.0
350,-4.677108401814062,-7.133501768815883,2,0,-1,0.0,1.0,1.0
351,-0.2021926243067257,-8.369619977230004,1,0,-1,0.0,0.0,0.0
352,-4.881615244864209,4.023152440079881,3,0,-1,1.0,1.0,0.0
353,-3.527347521202089,-8.61334337002037,2,0,-1,1.0,1.0,0.0
354,-5.353138202176318,-8.867915167456449,2,0,-1,1.0,0.0,1.0
