,x,y,errors,class
193,9.92983054805209,4.545623764831463,1,0
194,9.08733970156636,3.7921982659149975,0,0
195,9.985308206712464,4.429545044821454,0,0
196,10.185875992939678,4.42352033215412,0,0
197,10.15115197893305,4.995971802307197,0,0
198,10.230833545598477,4.3520634475113456,0,0
199,9.228270143064128,3.4242389665878408,1,0
200,10.091412521338269,4.69821804212828,0,0
201,9.81491300646064,4.87979801972391,1,0
202,9.638850861232157,4.075141360296366,1,0
203,9.502173575393545,4.481316249942873,0,0
204,10.066017530502776,3.9665588877323668,0,0
205,9.574571807449109,3.3189869936513,0,0
206,10.106990877463284,5.058645141916456,0,0
207,9.936453835569393,4.975740996031309,0,0
208,9.982349030352221,3.911701902136123,0,0
209,9.333255243499684,3.966698480829029,0,0
210,9.961654673357014,5.0093343565344215,0,0
211,10.065460024329639,4.836969579054272,0,0
212,9.969433907553716,3.912563152500417,1,0
213,10.134550665690092,3.9813513580973816,0,0
214,9.562592391009042,4.621493351689012,0,0
215,9.632174434396733,3.458695679960255,0,0
216,9.566078974770246,3.8381354846441083,0,0
217,9.543524256937372,4.189806517065023,0,0
218,9.440599567753114,4.045764440534694,1,0
219,10.068248042294394,5.889723125703428,0,0
220,9.70828193823801,3.1646209814245587,0,0
221,9.461791825345603,4.284744795771197,1,0
222,9.551080238553773,3.2019635824454875,0,0
223,9.633897044252777,4.193780419017643,0,0
224,9.22152963021311,4.202992516833844,0,0
225,9.202147586030815,4.683373152513775,0,0
226,9.537861306844857,3.844272794980543,0,0
227,9.643302267981587,4.281393246661102,0,0
228,9.385539896374356,4.721542178463686,0,0
229,10.358516612744962,3.0992579538634493,0,0
230,9.894491924874202,4.500641188318128,0,0
231,10.189298967628734,3.8911133770712967,0,0
232,9.752090352582874,3.433920889021756,1,0
233,9.566066634334886,3.6783589450974676,0,0
234,9.47840942444418,4.284877802891637,0,0
235,9.827452717960862,4.3377355158156226,0,0
236,9.248074883551856,4.374941955204534,1,0
237,9.75219463016712,3.6806145659544907,0,0
238,9.880891273997882,4.673910049941236,0,0
239,9.84263503596341,4.174703853967068,0,0
240,9.362359894448005,4.526846620761584,0,0
241,9.347959542151024,4.042188930634586,0,0
242,10.597483288881229,4.828831759871434,0,0
243,10.188286153835275,3.6068496577786604,1,0
244,9.262447650210015,3.798343007326972,0,0
245,9.82416264037031,3.301159196865048,1,0
246,9.841701553935609,3.9582590983174404,0,0
247,9.79479467415897,4.905883542307635,0,0
248,9.80973166674714,4.194156113868206,0,0
249,10.456851815904992,4.411362061949159,0,0
250,10.054283455263674,3.8011559796505985,0,0
251,10.047696220466856,3.842300607669609,0,0
252,10.242667987227152,3.6561586047601917,0,0
253,9.207758103319447,4.094400246397965,0,0
254,10.056143345415611,3.4963609205221546,0,0
255,9.982556555700942,3.8978228150245777,0,0
256,9.771756267490632,4.247808732822641,0,0
257,9.579819605305586,4.270406826706321,0,0
258,9.98708960599512,4.492974023225338,0,0
259,10.07967346205427,4.194794138219777,0,0
260,9.657918618789257,4.711718139571894,1,0
261,9.808513002023497,4.229218072604821,0,0
262,9.958676901825491,3.973893157667524,1,0
263,9.553881642621366,4.192127779697991,0,0
264,9.98045333108798,4.333042968064928,0,0
265,10.1114491952276,3.485410650497253,0,0
266,10.04264212111209,4.518238675770851,0,0
267,10.149175452687583,4.503811195170858,0,0
268,9.655133391991809,3.65440606442193,0,0
269,9.805337814309489,4.561126677748417,0,0
270,9.436825021581882,4.0278883869547935,0,0
271,9.60451618017458,4.097117131696145,0,0
272,10.005976838127689,3.1955190261100515,0,0
273,8.762514423135206,4.408220388451109,0,0
274,10.068152439118307,3.993514499634349,0,0
275,9.98711332604493,4.152792520130938,0,0
276,9.938226965577433,4.533587216977371,0,0
277,9.823337798902289,4.885965767250226,0,0
278,9.512995650596048,3.8371449522804215,0,0
279,9.991787972852205,4.933488771550414,1,0
280,9.989719227865882,4.568482053001189,0,0
281,9.501072229932763,4.665320064096291,0,0
282,9.70034168619563,3.988320536477635,0,0
283,10.24270802919112,3.9708971091509144,0,0
284,10.04830081194629,3.429744322788979,0,0
285,10.293396017214938,4.019253989633066,0,0
286,9.665227525323912,4.487042986264964,0,0
287,9.912483794078398,4.089910775799688,0,0
288,9.042023872526114,4.913928990684266,1,0
289,9.5784300364082,4.364156215879648,0,0
290,10.260954403628352,4.029206538858107,0,0
291,9.467206906751068,3.9431804523183183,1,0
292,10.317227773126808,5.528045347974411,0,0
293,9.489472154505679,4.403291278904564,0,0
294,10.350486855202021,4.896919082348547,0,0
295,9.436112048867173,4.298443443136855,0,0
296,10.12958046669346,5.014170259345656,0,0
297,9.49553462302086,4.314199007690813,0,0
298,9.786272114031117,4.234943135345654,1,0
299,10.167807028872765,3.862865573510499,0,0
300,10.209088503888953,5.161959380042937,0,0
301,9.875216283066367,4.1070567103109585,0,0
302,9.570471632801645,4.5202735579487445,0,0
303,9.886366022144687,3.7217579370647025,0,0
304,10.31455597440184,3.791137887089689,0,0
305,9.73702880830939,3.938697994513833,0,0
306,9.607168682368012,4.560986444564241,0,0
307,9.798722625405178,4.327782606549702,0,0
308,9.484355078197137,4.9917630796828565,0,0
309,9.596126999780747,4.044147027559998,1,0
310,9.820499049638565,3.5052319738081303,0,0
311,9.277340307364817,4.81125178756165,0,0
312,10.060679457222207,3.61723654451643,1,0
313,9.843956399957431,4.075580345422142,1,0
314,9.943917761368331,2.5588512198988744,0,0
315,9.67073034866052,4.078651010320218,1,0
316,9.412180872732707,3.669019927542398,0,0
317,9.651410898475532,4.358993058281598,0,0
318,9.791743988781056,4.241740699250764,0,0
319,9.623894544670758,3.3522356039323,0,0
320,10.115018251271115,4.171046819971228,0,0
321,9.791889073402285,4.597634266398455,1,0
322,9.338735649564976,3.627026602656023,0,0
323,10.451248298251935,4.093084321319314,0,0
324,9.848635123176127,4.0941288869584,0,0
325,9.68031210540771,4.043010957563217,0,0
326,9.973760499110186,3.9754365900531665,0,0
327,9.876583539183205,4.752755755959509,0,0
328,10.206051052582916,4.04384028648758,0,0
329,9.93667796776472,4.185586703032777,1,0
330,9.47658923535012,5.031561065082586,1,0
331,9.721427037457735,4.811294941832736,0,0
332,9.599676008041675,3.6532952470437987,0,0
333,9.569626001587839,3.6745323207833414,0,0
334,9.897424465913074,4.692014475575051,1,0
335,9.519750607399343,3.670244166044937,1,0
336,9.525922839141252,3.916378820993674,1,0
337,10.04169074365852,3.9687790105027596,0,0
338,10.5059863200535,4.546143306060328,1,0
339,10.102022508123158,5.300524474409899,0,0
340,10.246044254001262,4.823507496662363,0,0
341,9.78625879144035,5.2732172028901445,0,0
342,9.815478169057668,4.685068088492243,0,0
343,9.79629236917232,4.061649514834422,0,0
344,9.791187397698437,3.7460060153002526,0,0
345,9.89564939861761,3.569307377512687,0,0
346,9.509843892116065,4.220139343749645,0,0
347,9.086100169595115,3.5705093145684423,0,0
348,10.322601678959906,4.315085212505205,0,0
349,9.26485138034798,3.8108225904992303,0,0
350,10.086319324197541,3.749228742174331,1,0
351,9.751167084180862,3.9119329765777997,0,0
352,9.277972599024812,4.392675862693932,0,0
353,9.976513521116932,3.8475167806318638,0,0
354,9.880597762612243,4.290923637091717,0,0
355,10.025775894363255,4.213465086431231,0,0
356,9.978713636354785,4.235007424883299,0,0
357,9.808953041175375,3.920940249292443,0,0
358,10.006350184758526,3.4927734888651343,1,0
359,10.151000825179903,3.860180395742854,0,0
360,9.75064458882031,5.029805618024202,0,0
361,10.379306252453738,4.2114255905438815,0,0
362,9.711974018750128,4.129091817399927,0,0
363,10.097009325257902,4.020050188606653,0,0
364,9.931758904217709,3.7294087933799207,1,0
365,10.01968241681813,4.676372515440913,0,0
366,9.86062514957121,4.516917019088038,0,0
367,9.135602854089743,3.7899640869449955,0,0
368,9.72839053590519,3.8019737967969345,0,0
369,9.31909567445239,3.6000171964112395,0,0
370,9.822682755506714,3.602134725617708,0,0
371,9.381142418592365,3.877177067072572,0,0
372,10.104500800680443,4.89845979323035,0,0
373,10.659838069666648,3.7500121379569262,0,0
374,9.882038746424902,3.65315712768077,0,0
375,10.188493046739863,3.8154672080018726,0,0
376,10.008927646875746,3.9954007758929433,0,0
377,10.059410951627276,4.1391009473498945,0,0
378,10.169949437940963,3.9195608306419008,1,0
379,9.747360572890512,4.578856962787511,0,0
380,10.304044599053052,4.259846099204675,0,0
381,9.452103410059227,4.3725163403020195,0,0
382,9.899359316765702,3.39824091598096,0,0
383,9.55392955841723,3.468427077175212,0,0
384,9.321702165565636,5.183861783796453,0,0
385,9.74097248733227,3.979282163425837,0,0
386,9.763803683895805,4.112549340854923,1,0
387,10.061381829742139,4.960254651529126,0,0
388,9.715007934729865,4.359483548876644,0,0
389,9.828441399622143,4.646708529408592,0,0
390,9.975116672450827,4.815156229041786,0,0
391,9.717219112524768,4.646393979056268,0,0
392,10.064291455134095,4.119486044168743,0,0
393,10.210831662178139,3.755533703566226,0,0
394,9.991530000859205,4.711861113565514,1,0
395,9.567838647136535,3.585392384593042,1,0
396,9.88740476173542,4.7405110467429035,0,0
397,10.210783079786943,4.34173044307798,0,0
398,9.680988976553321,4.243831198945747,1,0
399,9.942234210484244,4.299965266896215,0,0
400,10.035784475175962,3.799748919284218,0,0
401,10.043531137923456,4.420366419515508,0,0
402,9.821818996237816,3.9295250819715353,0,0
403,9.590149758226303,3.8872554953829797,1,0
404,10.093133403677946,4.149865899901614,0,0
405,9.664229311799245,3.8264763287244077,1,0
406,9.500214643577996,3.823821616109258,0,0
407,9.64127151837678,4.189991040749241,0,0
408,9.899276053386087,4.38961855262938,1,0
409,9.973665130346518,4.292300112067871,0,0
410,9.699190278913099,3.881667724456181,0,0
411,10.25468533222527,4.366510033870212,0,0
412,9.920021891064433,4.3770272888205755,0,0
413,9.790102179648617,3.6184450618573796,0,0
414,9.69628374618967,4.066721411092067,0,0
415,10.110825709484129,4.066857515539759,0,0
416,9.747441533830028,4.678275675194125,0,0
417,10.085681491365222,4.292217368884705,0,0
418,9.748840219414785,4.002751855866866,1,0
419,9.988939682015225,4.670106416655167,0,0
420,9.209033822361055,3.6549351513215464,0,0
421,9.279300658599428,4.8252146012897486,0,0
422,9.366904527258711,4.203927311088014,0,0
423,9.714786499146706,4.449267747255475,0,0
424,9.93375035787529,3.859553185135616,0,0
425,9.788985601851198,4.139391181782281,0,0
426,9.998668466327743,4.326357217961528,0,0
427,9.080198446744122,3.7224187879413875,1,0
428,10.038019753809705,4.9418965402836275,0,0
429,9.882301832742067,4.392987567614555,0,0
430,9.714901152624073,4.018586374761836,1,0
431,10.092424081290172,4.213670278430064,1,0
432,9.332117353816125,3.831830882899454,0,0
433,9.429354292638049,4.2734761502291105,1,0
434,9.962085070982031,4.554369177272149,0,0
435,9.979338746744837,3.8664034137657683,0,0
436,10.0236407629797,4.894230534906299,1,0
437,9.559375397179803,3.7368846472250525,0,0
438,9.637053985320527,4.054372835252285,0,0
439,9.610434246014224,4.4828287617006675,0,0
440,9.854044932627122,4.2554113190792755,0,0
441,9.544525664205455,4.20380370270012,0,0
442,9.843515648199375,4.146649641058719,0,0
443,9.50949371406277,4.077809603668505,0,0
444,9.450091287413114,4.7671197921506705,0,0
445,9.755448554229607,5.173290399060787,0,0
446,9.47181291230229,4.579627734431065,0,0
447,9.59512861808017,4.076118865576228,0,0
448,9.618331358582118,4.26448828568956,0,0
449,9.77246395558092,5.011917750318473,0,0
450,9.537049279373255,4.6392268913802726,0,0
451,9.722279478026122,4.389237731071885,0,0
452,10.048528740589989,4.143482085861363,0,0
453,9.881558982550194,3.8912858697555572,0,0
454,9.548019556343299,3.9131490640520386,0,0
455,9.751647099986812,3.8739152347096604,0,0
456,10.04350526410037,3.9812830743820324,1,0
457,9.942679997511723,3.4285791750720587,0,0
458,9.704029033284401,5.047353298957497,0,0
459,9.856739727214936,3.843563651978736,0,0
460,9.9098413859904,4.20264862154778,0,0
461,9.219283269493996,3.9930695568875736,1,0
462,9.576383804714071,3.4527282195125264,0,0
463,9.97504029616711,4.6922329462747925,1,0
464,9.820664485049605,4.087997410851852,0,0
465,9.6609289185886,4.128870936857396,0,0
466,9.847012309386304,3.1642712474349333,0,0
467,9.58046773566666,4.617716673568839,0,0
468,9.741030774805116,3.8755184309860056,0,0
469,9.718435671659662,4.250766072667997,1,0
470,10.36528416673963,5.335766151225599,1,0
471,9.628630201488455,3.477839174706782,1,0
472,9.519764473275545,4.634351463599392,0,0
473,9.633195005030379,4.3126315527714105,0,0
474,9.58619844309931,3.8722083037049764,0,0
475,9.605833560105157,4.415863087391552,0,0
476,9.629892801856982,3.5820527037870025,0,0
477,9.754230265757933,3.9539251257569226,0,0
478,9.860472479906278,4.230325767507447,0,0
479,9.961884531060761,3.722375403632979,0,0
480,9.26063765325702,4.108185190105356,0,0
481,9.828975496743293,3.7587117171137456,0,0
482,9.768901651293193,3.6755076201339545,0,0
483,9.27753432965971,3.8697844901377128,1,0
484,9.790104606307331,4.193679792845209,0,0
485,10.031617148611796,4.2617319284848065,1,0
486,9.879752950365475,3.702354181543811,0,0
487,10.416571238633223,4.060977879439952,0,0
488,9.253592198506084,4.114403860864199,1,0
489,9.141228525846191,4.122675804043415,0,0
490,9.127815503818868,4.1861026712278315,1,0
491,9.325658468798066,4.029455106242034,0,0
492,9.76746690596973,4.5720412986401415,0,0
493,9.572347629309874,4.280961076628346,1,0
494,9.72594424218987,3.6435253002568118,0,0
495,9.761014273601518,4.340237395529349,0,0
496,8.927656920170866,3.7292093057281335,1,0
497,9.646094524910119,4.634927848863617,0,0
498,9.698039991278913,4.387513666357388,0,0
499,9.804709585645126,4.261448438887119,1,0
500,10.16480861358492,2.990231154560851,0,0
501,9.573249315792768,3.635744880320547,0,0
502,9.21578225917644,4.715378501950294,0,0
503,10.010904803727037,4.180091102416037,1,0
504,9.591148776055567,4.680106468685204,0,0
505,9.525164640562163,3.9095581180347234,1,0
506,9.285862115531184,4.564236071462845,0,0
507,10.232335995988647,4.107684026840855,1,0
508,10.232913447111038,3.802006430469839,1,0
509,9.978014056302788,4.394874977406209,0,0
510,10.156574242497523,4.676157040479899,0,0
511,9.743426884614955,4.757174800491345,0,0
512,10.644053876267124,4.7340936386098535,0,0
513,9.838603861452663,4.423089131816568,0,0
514,10.031559937900909,5.087447670197043,0,0
515,10.454905830468547,3.5925096651965944,1,0
516,9.926133560706052,4.063120076109927,0,0
517,9.683282334212619,4.696322633721317,0,0
518,9.837098451655988,3.44825213329793,0,0
519,9.486830378281141,3.374233294301458,0,0
520,9.758642363508008,3.3994627650752554,0,0
521,10.021328227888823,4.283186540680806,0,0
522,10.195980490908253,4.92724723390055,0,0
523,10.236036260057942,3.6884803281902396,0,0
524,9.918271438323242,4.6484054090075855,0,0
525,10.075440909672702,3.9454903863189195,0,0
526,9.780655939206408,4.499636052192955,0,0
527,9.396221936225912,4.65479856391956,0,0
528,9.525376986477799,3.9531252284154443,1,0
529,9.532312514394642,4.084283429618809,0,0
530,10.312372386210832,4.101926573203859,0,0
531,9.616101589207656,4.652809378635323,0,0
532,9.945161654984451,3.66497688926414,0,0
533,9.548570594413638,4.276150251813843,0,0
534,9.557844245278309,4.271028488720538,0,0
535,9.97010016317136,5.036172324269626,0,0
536,10.110532051527965,3.6870560433787256,1,0
537,9.695546134440221,5.400199143179049,0,0
538,9.332016206162207,3.771461286680953,0,0
539,10.107024759451628,4.470998755163555,0,0
540,9.499347443192278,3.637763791813288,0,0
541,10.356373691330012,4.417060386963144,0,0
542,9.935531343488105,4.683710745822298,0,0
543,9.97718255586054,4.782740092192529,0,0
544,9.380962371283326,3.201221636448524,0,0
545,10.061118179636217,3.8483092059164066,1,0
546,9.872747372031164,3.675945007141059,0,0
547,9.847843152709665,4.374726035556131,0,0
548,9.982706357997156,4.4316823805712255,1,0
549,9.985992961108462,3.188585683958314,0,0
550,9.6451554085035,4.3062138081908365,0,0
551,9.799223370830585,4.999196128344437,0,0
552,9.27743778784859,3.977261073966402,1,0
553,9.308979814122056,5.487246875469145,0,0
554,10.0419464335886,4.670181167767993,0,0
555,9.440428451847934,4.565495094789682,1,0
0,7.676894985241997,1.581309773051018,0,1
1,8.318384074914025,1.3347944728409504,0,1
2,6.979949630396915,0.9803489200737496,0,1
3,9.067634281792188,1.9986204581640252,1,1
4,4.7945539228383005,0.9422672667654338,1,1
5,6.338757244218505,2.7779798437845598,0,1
6,7.088709338927933,1.4089198962767917,0,1
7,5.562613641070508,1.6201437213363323,0,1
8,4.573758482424911,1.394519439701039,1,1
9,6.786534563377121,2.121667109816562,0,1
10,7.083005433369042,1.5330352703318955,1,1
11,7.219219425057832,1.3392417069259772,0,1
12,10.689788972115316,2.741408668433883,0,1
13,8.944368766051774,1.9503869508512157,0,1
14,4.410037888492868,2.437156918912199,0,1
15,7.591430913878837,1.5739533960589112,0,1
16,8.164673266919637,1.7030643413338582,1,1
17,5.222911656107522,1.0352762306327201,0,1
18,6.957898399749535,2.0260193024249595,0,1
19,6.759584908344166,1.7676715068615947,0,1
20,7.539185753237006,1.9254418786000436,0,1
21,6.31884645767671,1.8394518198811387,0,1
22,8.338133783104453,2.1479423744223642,0,1
23,5.473887084976044,2.604900253480184,0,1
24,6.023898280565458,1.5808981229545362,0,1
25,7.032264260623961,1.7883173788646398,0,1
26,8.28711579357153,2.108628104323052,0,1
27,5.286993981775068,0.27926052072185703,0,1
28,8.02646504454992,2.342934093879273,1,1
29,5.47365806562207,2.1015843946583446,1,1
30,5.2666918609560085,1.6904344300675096,0,1
31,6.526291479538261,2.4809686056668254,1,1
32,7.347165334727446,1.7225731261489685,1,1
33,8.68952664119394,1.5026077259044044,1,1
34,6.09855262972836,2.10110506665186,0,1
35,8.635537985728877,1.433212104133513,0,1
36,6.416119891799621,2.0463411741315207,0,1
37,7.189745251870972,2.003986971456614,1,1
38,7.258939833979156,2.1212869161774357,0,1
39,6.164031542980956,1.7506574089179132,0,1
40,8.534833395523128,1.7008808079596558,1,1
41,9.507702443090086,2.092423215259142,0,1
42,7.290341067132804,1.7978314891587834,0,1
43,6.95823262837622,2.3941798886817134,0,1
44,6.450338342001073,1.6470648300414004,0,1
45,6.589977189633183,1.9092599056284667,0,1
46,8.375865137060838,2.771783059992303,0,1
47,8.608505754630862,1.9059849285132744,0,1
48,7.776547465672797,1.552129117167548,1,1
49,5.590111976241163,1.9650465510297537,1,1
50,8.943071287287466,1.4585865647465983,1,1
51,4.670796728933658,2.2687548466310052,0,1
52,5.6225812012581695,2.3813658467098917,0,1
53,9.772476712671693,1.6677827621846752,0,1
54,4.729383690622637,1.1730940220606634,1,1
55,5.827179954102387,2.305783711422921,1,1
56,7.73411913343765,2.0214994369928228,0,1
57,7.424848184671026,1.804335175574339,0,1
58,7.099670239672509,2.1703382516141865,1,1
59,7.379842055050826,2.348775900060815,0,1
60,5.179370357613475,2.0541809224001644,0,1
61,7.251308127886206,1.1248940462288894,1,1
62,6.964007756129785,1.8953276858611643,0,1
63,8.004412399649711,1.3101404661070228,1,1
64,7.4734622938236,1.9654392652039494,0,1
65,10.25885645451752,2.1535805204725085,0,1
66,7.514672663379153,1.2700883078478178,0,1
67,7.070535099502712,2.1846260797777144,0,1
68,8.134340415010586,1.8844130355639654,1,1
